2011,2,15,8,12.69,88.69,0.19,8.1,95.81
2011,2,15,9,13.04,81.62,0.15,9.6,96.54
2011,2,15,10,13.44,76.19,0.12,10,101.08
2011,2,15,11,13.96,74.38,0.08,9.91,110.53
2011,2,15,12,14.9,74.19,0.05,9.74,120.85
2011,2,15,13,16.38,71.12,0.04,9.34,128.79
2011,2,15,14,17.43,68.69,0.08,8.6,134.85
2011,2,15,15,17.58,70.12,0.05,7.47,136.82
2011,2,15,16,16.64,76.56,0.02,6.49,134.07
2011,2,15,17,15.51,83.44,0.03,6.85,130.52
2011,2,15,18,15.11,86.25,0.06,7.17,128.54
2011,2,15,19,14.61,88.94,0.13,7.19,128.78
2011,2,15,20,14.04,91.75,0.16,7.24,131.19
2011,2,15,21,13.4,94.5,0.2,7.17,136.32
2011,2,15,22,12.94,96.75,0.19,6.82,141.79
2011,2,15,23,12.48,99.62,0.21,6.06,141.39
2011,2,16,0,11.75,100,0.21,5.14,135.8
2011,2,16,1,11.34,100,0.23,3.33,124.47
2011,2,16,2,11.37,100,0.2,2.41,104.08
2011,2,16,3,11.09,100,0.19,2.71,93.8
2011,2,16,4,10.98,100,0.22,3.14,75.58
2011,2,16,5,11.33,97.31,0.15,3.31,73.66
2011,2,16,6,11.76,93.19,0.12,2.84,79.53
2011,2,16,7,14.05,88.94,0.06,1.82,104.16
2011,2,16,8,16.3,79,0.88,1.81,158.75
2011,2,16,9,17.57,68.5,1.29,2.67,171.25
2011,2,16,10,18.4,61.06,1.4,3,175.22
2011,2,16,11,19.01,56.81,1.45,2.92,181.54
2011,2,16,12,19.25,54.62,1.48,2.69,199.01
2011,2,16,13,19.1,53.69,1.42,2.81,225.11
2011,2,16,14,18.92,53.38,1.48,3.04,247.13
2011,2,16,15,18.21,55,0.56,2.84,265.43
2011,2,16,16,16.86,65.75,0.05,2.64,288.11
2011,2,16,17,14.42,73.12,0.01,2.84,312.55
2011,2,16,18,13.48,73.31,0,3.09,337.26
2011,2,16,19,12.7,75.5,0,3.39,1.72
2011,2,16,20,11.84,77.19,0,3.67,19.4
2011,2,16,21,11.32,78.44,0,3.64,28.88
2011,2,16,22,11.19,78.25,0,3.37,31.15
2011,2,16,23,11.25,77.19,0,2.98,25.09
2011,2,17,0,11.18,76.94,0,2.83,11.77
2011,2,17,1,10.63,79.25,0,3.24,357.65
2011,2,17,2,9.87,83,0,3.85,351.47
2011,2,17,3,9.37,85.5,0,4.24,353.87
2011,2,17,4,8.9,87.62,0,4.4,358.78
2011,2,17,5,8.44,89.25,0,4.3,359.48
2011,2,17,6,8.55,87.81,0,4.01,357.54
2011,2,17,7,12.05,73.44,0,3.42,355.94
2011,2,17,8,15.07,58.19,0,3.81,332.91
2011,2,17,9,17.31,46.12,0,4.02,318.38
2011,2,17,10,18.67,40.44,0,3.52,305.98
2011,2,17,11,19.56,37.31,0,3.23,294.09
2011,2,17,12,20.08,35.31,0,3.35,285.85
2011,2,17,13,20.15,34.19,0,3.8,284.15
2011,2,17,14,19.91,33.81,0,4.35,289.74
2011,2,17,15,19.19,34.44,0,4.79,297.19
2011,2,17,16,17.33,42.75,0,5.04,301.69
2011,2,17,17,13.3,57,0,5.74,303.73
2011,2,17,18,11.94,59.81,0,6.3,310.27
2011,2,17,19,11.17,61.94,0,6.5,320.51
2011,2,17,20,10.48,64.12,0,6.53,330.95
2011,2,17,21,9.84,66.31,0,6.47,340.89
2011,2,17,22,9.25,68.44,0,6.29,350.64
2011,2,17,23,8.75,70.44,0,6.13,359.42
2011,2,18,0,8.38,71.62,0,5.85,4.9
2011,2,18,1,8.08,72.06,0,5.34,7.23
2011,2,18,2,7.88,71.62,0,4.83,6.4
2011,2,18,3,7.76,70.44,0,4.33,3.31
2011,2,18,4,7.58,69.38,0,3.99,358.88
2011,2,18,5,7.24,68.88,0,3.91,356.22
2011,2,18,6,7.26,67.12,0,3.88,1.16
2011,2,18,7,11.19,56.75,0,3.28,10.56
