,T2M,PRECTOTCORR,DY,MO,YEAR,RH2M,WD50M,WS2M
366,-2.53,0.0,2,1,2012,87.19,259.88,1.41
367,-4.56,1.0,3,1,2012,79.69,269.56,1.33
368,-5.6,1.0,4,1,2012,85.38,271.88,1.52
369,-5.05,1.0,5,1,2012,77.38,269.69,1.82
370,-5.88,1.0,6,1,2012,73.12,270.69,1.62
371,-6.0,1.0,7,1,2012,74.38,271.69,1.65
372,-5.69,1.0,8,1,2012,64.69,275.19,1.45
373,-5.07,0.0,9,1,2012,79.56,217.94,1.11
374,-5.6,0.0,10,1,2012,82.12,251.44,1.47
375,-7.49,0.0,11,1,2012,64.81,268.75,1.31
376,-8.15,0.0,12,1,2012,65.31,245.38,1.48
377,-7.91,1.0,13,1,2012,69.31,187.5,1.15
378,-6.14,0.0,14,1,2012,52.06,191.69,1.3
379,-4.13,0.0,15,1,2012,57.69,278.88,1.28
380,-4.25,0.0,16,1,2012,70.31,262.62,1.59
381,-5.55,1.0,17,1,2012,85.06,256.62,2.17
382,-6.22,0.0,18,1,2012,86.62,258.19,2.22
383,-6.85,0.0,19,1,2012,72.88,253.62,1.97
384,-6.45,1.0,20,1,2012,86.5,252.81,2.3
385,-6.17,1.0,21,1,2012,77.94,271.0,1.81
386,-4.36,1.0,22,1,2012,64.75,288.44,1.63
387,-3.8,1.0,23,1,2012,64.06,280.06,1.71
388,-3.02,1.0,24,1,2012,60.0,282.38,1.38
389,-2.99,1.0,25,1,2012,56.62,266.0,1.6
390,-4.42,1.0,26,1,2012,55.69,261.12,1.94
391,-5.07,1.0,27,1,2012,58.62,264.25,1.65
392,-5.35,1.0,28,1,2012,65.62,275.94,1.66
393,-4.78,1.0,29,1,2012,63.69,267.0,1.74
394,-4.06,1.0,30,1,2012,46.0,267.5,1.31
395,-3.72,1.0,31,1,2012,42.38,274.69,1.41
396,-5.36,1.0,1,2,2012,44.69,264.0,1.62
397,-4.85,1.0,2,2,2012,48.69,256.44,1.56
398,-1.99,1.0,3,2,2012,51.75,294.81,1.2
399,-1.13,1.0,4,2,2012,54.25,283.12,1.69
400,-1.04,1.0,5,2,2012,57.94,266.5,2.14
401,-1.02,1.0,6,2,2012,55.56,270.88,1.91
402,0.4,1.0,7,2,2012,50.38,273.69,2.05
403,-0.81,0.0,8,2,2012,70.31,229.56,3.0
404,-4.1,0.0,9,2,2012,69.06,246.44,2.24
405,-5.31,1.0,10,2,2012,50.88,256.12,1.85
406,-6.33,1.0,11,2,2012,54.56,270.38,1.7
407,-4.11,1.0,12,2,2012,59.62,276.94,1.62
408,-2.91,1.0,13,2,2012,70.75,255.5,2.13
409,-2.28,1.0,14,2,2012,79.81,261.5,2.01
410,-1.2,1.0,15,2,2012,63.62,258.0,2.07
411,-1.49,0.0,16,2,2012,70.69,248.5,2.27
412,-2.17,1.0,17,2,2012,72.5,266.88,1.96
413,-1.88,1.0,18,2,2012,60.06,286.5,1.71
414,-2.43,1.0,19,2,2012,64.06,291.44,1.84
415,-1.24,1.0,20,2,2012,58.69,291.06,1.69
416,-0.28,1.0,21,2,2012,63.88,281.44,1.77
417,0.92,1.0,22,2,2012,59.56,282.38,1.66
418,1.48,1.0,23,2,2012,51.44,271.0,1.87
419,0.9,1.0,24,2,2012,44.19,277.88,1.85
420,0.76,1.0,25,2,2012,43.94,266.06,2.09
421,-0.38,1.0,26,2,2012,49.69,272.69,2.23
422,-0.52,1.0,27,2,2012,40.44,285.12,2.15
423,-1.53,0.0,28,2,2012,58.56,248.31,2.35
424,-2.82,0.0,29,2,2012,73.5,240.31,2.62
425,-3.57,0.0,1,3,2012,65.69,257.5,2.34
426,-3.83,1.0,2,3,2012,60.75,271.06,2.1
427,-3.89,0.0,3,3,2012,62.19,275.38,1.8
428,-1.5,1.0,4,3,2012,59.12,296.06,1.63
429,0.52,1.0,5,3,2012,63.94,273.56,1.83
430,0.3,0.0,6,3,2012,72.69,254.44,2.5
431,-1.16,0.0,7,3,2012,69.75,259.19,2.53
432,-2.27,1.0,8,3,2012,49.75,258.56,2.45
433,-3.3,1.0,9,3,2012,50.19,257.19,2.64
434,-3.44,1.0,10,3,2012,52.56,256.81,2.3
435,-1.75,1.0,11,3,2012,34.69,260.0,2.03
436,-0.37,1.0,12,3,2012,34.44,271.38,2.11
437,-0.59,0.0,13,3,2012,78.75,251.31,2.34
438,-1.13,1.0,14,3,2012,67.75,263.12,2.3
439,-2.04,0.0,15,3,2012,69.88,241.31,2.42
440,-1.38,0.0,16,3,2012,53.12,252.56,1.49
441,0.13,1.0,17,3,2012,49.69,264.69,1.66
442,1.58,1.0,18,3,2012,59.94,282.94,1.38
443,4.18,1.0,19,3,2012,59.19,286.75,1.52
444,5.12,1.0,20,3,2012,60.88,283.06,1.66
445,4.76,1.0,21,3,2012,55.5,274.38,2.01
446,4.21,1.0,22,3,2012,40.12,276.81,1.9
447,4.53,1.0,23,3,2012,33.69,283.19,1.88
448,4.01,1.0,24,3,2012,35.38,276.38,1.81
449,3.78,1.0,25,3,2012,41.81,280.5,1.68
450,3.44,0.0,26,3,2012,49.38,277.12,1.83
451,4.04,1.0,27,3,2012,54.44,268.88,1.83
452,4.05,0.0,28,3,2012,52.81,271.31,2.08
453,2.52,0.0,29,3,2012,48.94,234.5,1.96
454,3.29,0.0,30,3,2012,46.56,203.06,1.35
455,3.77,0.0,31,3,2012,50.44,165.69,1.49
456,4.22,0.0,1,4,2012,55.75,229.19,1.64
457,5.43,0.0,2,4,2012,57.31,222.25,1.7
458,5.4,0.0,3,4,2012,68.81,243.94,2.03
459,5.08,0.0,4,4,2012,83.5,231.88,2.07
460,4.23,0.0,5,4,2012,82.38,242.25,2.29
461,3.58,0.0,6,4,2012,82.56,226.31,2.32
462,3.89,0.0,7,4,2012,86.5,234.56,2.36
463,3.94,0.0,8,4,2012,79.81,256.81,2.16
464,4.72,0.0,9,4,2012,79.25,251.06,1.73
465,4.4,0.0,10,4,2012,84.25,240.62,1.65
466,4.4,0.0,11,4,2012,85.69,223.06,2.05
467,4.55,0.0,12,4,2012,81.81,243.19,2.52
468,3.98,0.0,13,4,2012,68.62,254.19,2.52
469,3.94,0.0,14,4,2012,68.75,255.69,2.55
